SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,TEAM_COUNT,SEASON
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200361,2022-12-06T00:00:00,DET @ MIA,W,17.75,2,3,0.667,0,0,0.0,0,0,0.0,2,2,4,0,2,0,0,0,2,1,4,10,6.8,0,0,8.0,1,1,1,1,60,45,53,35,1,3,1,44,48,44,46,54,57,38,11,34,38,1,10,39,50,6,65,20,1,63,1,17:45,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200371,2022-12-07T00:00:00,DET @ NOP,L,26.563333333333333,5,5,1.0,0,0,0.0,2,2,1.0,5,8,13,0,3,1,0,0,0,1,12,11,27.6,1,0,27.0,1,17,17,17,30,17,35,1,1,3,1,16,25,1,8,13,10,38,5,10,38,1,1,39,17,5,24,1,1,20,1,26:34,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200383,2022-12-09T00:00:00,DET @ MEM,L,27.52166666666667,5,7,0.714,0,0,0.0,0,0,0.0,2,10,12,0,1,0,0,2,3,1,10,-12,23.4,1,0,22.0,1,17,17,17,21,17,23,28,1,3,1,44,48,44,46,7,14,38,21,34,38,59,31,39,26,51,34,1,1,31,1,27:31,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200396,2022-12-11T00:00:00,DET vs. LAL,L,23.7,1,1,1.0,0,0,0.0,1,2,0.5,4,9,13,2,1,1,0,0,4,2,3,-5,23.6,0,0,20.0,1,17,17,17,37,55,60,1,1,3,1,24,25,23,23,10,10,12,21,10,38,1,49,19,56,31,33,20,1,35,1,23:42,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200414,2022-12-14T00:00:00,DET @ CHA,W,36.37833333333333,2,8,0.25,0,0,0.0,3,4,0.75,6,13,19,2,3,0,3,2,4,3,7,12,38.8,0,0,34.0,1,1,1,1,3,45,10,61,1,3,1,8,9,15,4,2,1,12,5,34,2,59,49,7,39,4,5,20,1,5,1,36:23,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200429,2022-12-16T00:00:00,DET vs. SAC,L,30.466666666666665,5,7,0.714,0,0,0.0,5,6,0.833,6,8,14,1,0,0,1,1,4,4,15,-13,36.3,1,0,32.0,1,17,17,17,12,17,23,28,1,3,1,3,5,13,4,13,6,24,56,34,16,42,49,4,9,55,11,1,1,8,1,30:28,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200447,2022-12-18T00:00:00,DET vs. BKN,L,28.766666666666666,4,5,0.8,0,0,0.0,0,0,0.0,3,8,11,2,2,3,0,0,3,1,8,13,31.2,0,0,27.0,1,17,17,17,15,26,35,17,1,3,1,44,48,44,29,13,18,12,11,1,38,1,31,39,34,3,18,20,1,20,1,28:46,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200461,2022-12-20T00:00:00,DET vs. UTA,L,30.35,7,9,0.778,0,0,0.0,1,1,1.0,6,8,14,0,1,0,0,0,3,2,15,-7,30.8,1,0,29.0,1,17,17,17,13,6,9,18,1,3,1,24,41,1,4,13,6,38,21,34,38,1,31,19,9,37,21,1,1,18,1,30:21,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200467,2022-12-21T00:00:00,DET @ PHI,L,28.166666666666668,3,4,0.75,0,0,0.0,1,2,0.5,2,6,8,4,2,0,0,0,2,1,7,-2,20.6,0,0,19.0,1,17,17,17,17,35,42,19,1,3,1,24,25,23,46,21,34,1,11,34,38,1,10,39,39,24,43,20,1,40,1,28:10,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200481,2022-12-23T00:00:00,DET @ ATL,L,28.183333333333334,5,7,0.714,0,0,0.0,3,4,0.75,3,5,8,0,1,0,1,1,2,3,13,-6,24.6,0,0,23.0,1,17,17,17,16,17,23,28,1,3,1,8,9,15,29,30,34,38,21,34,16,42,10,7,15,34,30,20,1,28,1,28:11,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200499,2022-12-26T00:00:00,DET vs. LAC,L,38.51833333333333,7,11,0.636,0,0,0.0,1,1,1.0,7,5,12,2,1,1,1,0,3,1,15,-16,37.4,1,0,33.0,1,17,17,17,2,6,4,38,1,3,1,24,41,1,2,30,14,12,21,10,16,1,31,39,9,60,6,1,1,6,1,38:31,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200515,2022-12-28T00:00:00,DET vs. ORL,W,33.696666666666665,3,5,0.6,0,0,0.0,1,2,0.5,8,10,18,4,2,0,1,0,5,1,7,10,35.6,0,0,31.0,1,1,1,1,7,35,35,41,1,3,1,24,25,23,1,7,2,1,11,34,16,1,64,39,39,6,12,20,1,12,1,33:42,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200532,2022-12-30T00:00:00,DET @ CHI,L,30.833333333333332,2,4,0.5,0,0,0.0,0,0,0.0,3,5,8,3,1,0,0,1,2,0,4,-16,17.1,0,0,15.0,1,17,17,17,11,45,42,45,1,3,1,44,48,44,29,30,34,5,21,34,38,42,10,60,50,60,51,20,1,50,1,30:50,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200544,2022-12-31T00:00:00,DET @ MIN,W,13.516666666666667,1,1,1.0,0,0,0.0,1,2,0.5,0,0,0,1,1,0,0,0,4,1,3,-15,3.5,0,0,4.0,1,1,1,1,66,55,60,1,1,3,1,24,25,23,64,67,67,24,21,34,38,1,49,39,56,59,67,20,1,67,1,13:31,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200559,2023-01-02T00:00:00,DET @ POR,L,22.183333333333334,2,6,0.333,0,0,0.0,1,2,0.5,5,6,11,3,0,1,1,1,2,1,5,-14,28.7,0,0,23.0,1,17,17,17,44,45,30,58,1,3,1,24,25,23,8,21,18,5,56,10,16,42,10,39,49,58,22,20,1,28,1,22:11,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200573,2023-01-04T00:00:00,DET @ GSW,W,31.805,8,8,1.0,0,0,0.0,2,3,0.667,5,6,11,0,3,0,0,0,2,2,18,5,28.2,1,0,29.0,1,1,1,1,9,4,10,1,1,3,1,16,22,20,8,21,18,38,5,34,38,1,10,19,4,14,23,1,1,18,1,31:48,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200585,2023-01-06T00:00:00,DET @ SAS,L,27.026666666666667,5,8,0.625,0,0,0.0,1,1,1.0,3,6,9,0,1,2,0,0,2,1,11,-12,26.8,0,0,24.0,1,17,17,17,28,17,10,39,1,3,1,24,41,1,29,21,29,38,21,3,38,1,10,39,22,51,26,20,1,25,1,27:02,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200678,2023-01-19T00:00:00,DET vs. CHI,L,18.216666666666665,4,4,1.0,0,0,0.0,3,4,0.75,3,9,12,1,2,1,2,0,2,2,11,5,33.9,1,0,30.0,1,17,17,17,59,26,42,1,1,3,1,8,9,15,29,10,14,24,11,10,7,1,10,19,22,14,14,1,1,15,1,18:13,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200706,2023-01-23T00:00:00,DET vs. MIL,L,31.0,9,13,0.692,0,0,0.0,5,5,1.0,4,11,15,1,1,2,2,1,2,3,23,-16,53.5,1,0,47.0,1,17,17,17,10,2,2,34,1,3,1,3,8,1,23,3,5,24,21,3,7,42,10,7,2,60,2,1,1,2,1,31:00,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200731,2023-01-26T00:00:00,DET @ BKN,W,27.226666666666667,7,8,0.875,0,0,0.0,3,3,1.0,2,5,7,2,0,1,1,0,3,2,17,2,34.4,0,0,30.0,1,1,1,1,24,6,10,12,1,3,1,8,22,1,46,30,45,12,56,10,16,1,31,19,7,20,13,20,1,15,1,27:14,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200743,2023-01-28T00:00:00,DET vs. HOU,L,24.091666666666665,3,4,0.75,0,0,0.0,3,4,0.75,2,3,5,0,0,2,1,1,5,3,9,-3,24.0,0,0,20.0,1,17,17,17,36,35,42,19,1,3,1,8,9,15,46,48,53,38,56,3,16,42,64,7,30,26,31,20,1,35,1,24:06,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200761,2023-01-30T00:00:00,DET @ DAL,L,27.52,4,4,1.0,0,0,0.0,1,2,0.5,3,1,4,1,1,1,3,0,2,2,9,3,26.3,0,0,22.0,1,17,17,17,22,26,42,1,1,3,1,24,25,23,29,60,57,24,21,10,2,1,10,19,30,18,28,20,1,31,1,27:31,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200785,2023-02-03T00:00:00,DET vs. CHA,W,32.916666666666664,6,8,0.75,0,0,0.0,1,2,0.5,2,11,13,2,5,1,1,0,4,1,13,7,32.6,1,0,32.0,1,1,1,1,8,12,10,19,1,3,1,24,25,23,46,3,10,12,2,10,16,1,49,39,15,10,16,1,1,8,1,32:55,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200794,2023-02-04T00:00:00,DET vs. PHX,L,27.65,0,2,0.0,0,0,0.0,1,2,0.5,3,3,6,3,2,0,1,0,4,2,1,-9,13.7,0,0,12.0,1,17,17,17,20,63,59,63,1,3,1,24,25,23,29,48,49,5,11,34,16,1,49,19,64,41,56,20,1,55,1,27:39,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200808,2023-02-06T00:00:00,DET vs. BOS,L,27.7,3,4,0.75,0,0,0.0,1,1,1.0,5,9,14,0,1,0,0,0,2,1,7,-5,22.8,0,0,21.0,1,17,17,17,18,35,42,19,1,3,1,24,41,1,8,10,6,38,21,34,38,1,10,39,39,31,37,20,1,33,1,27:42,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200822,2023-02-08T00:00:00,DET @ CLE,L,27.416666666666668,6,8,0.75,0,0,0.0,2,2,1.0,5,4,9,2,0,0,3,1,2,2,14,-5,36.8,0,0,31.0,1,17,17,17,23,12,10,19,1,3,1,16,25,1,8,42,29,12,56,34,2,42,10,19,13,31,7,20,1,12,1,27:25,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200835,2023-02-10T00:00:00,DET vs. SAS,W,41.89666666666667,13,20,0.65,0,0,0.0,4,9,0.444,7,10,17,3,1,1,4,1,4,6,30,-10,68.9,1,0,60.0,1,1,1,1,1,1,1,37,1,3,1,5,2,39,2,7,4,5,21,10,1,42,49,1,1,47,1,1,1,1,1,41:54,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200856,2023-02-12T00:00:00,DET @ TOR,L,21.2,2,5,0.4,0,0,0.0,2,4,0.5,1,3,4,1,1,0,0,0,4,3,6,-23,11.3,0,0,11.0,1,17,17,17,50,45,35,55,1,3,1,16,9,23,61,48,57,24,21,34,38,1,49,7,46,66,61,20,1,58,1,21:12,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200877,2023-02-15T00:00:00,DET @ BOS,L,24.5,1,3,0.333,0,0,0.0,0,0,0.0,0,8,8,1,1,0,0,1,2,2,2,-9,12.1,0,0,11.0,1,17,17,17,34,55,53,58,1,3,1,44,48,44,64,13,34,24,21,34,38,42,10,19,59,41,59,20,1,58,1,24:30,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200888,2023-02-23T00:00:00,DET @ ORL,L,22.616666666666667,1,5,0.2,0,0,0.0,0,0,0.0,2,6,8,0,2,1,0,2,5,0,2,-16,12.6,0,0,12.0,1,17,17,17,43,55,35,62,1,3,1,44,48,44,46,21,34,38,11,10,38,59,64,60,59,60,57,20,1,55,1,22:37,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022200992,2023-03-09T00:00:00,DET vs. CHA,L,21.216666666666665,4,8,0.5,0,0,0.0,0,0,0.0,5,4,9,2,4,0,1,2,1,0,8,-23,20.8,0,0,21.0,1,17,17,17,49,26,10,45,1,3,1,44,48,44,8,42,29,12,3,34,16,59,4,60,34,66,41,20,1,33,1,21:13,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022201006,2023-03-11T00:00:00,DET vs. IND,L,20.45,4,8,0.5,0,0,0.0,8,10,0.8,5,6,11,1,0,0,2,1,3,5,16,-8,36.7,1,0,32.0,1,17,17,17,53,26,10,45,1,3,1,1,1,14,8,21,18,24,56,34,7,42,31,2,8,39,8,1,1,8,1,20:27,1,2022-23
2022-23,1631105,Jalen Duren,Jalen,1610612765,DET,Detroit Pistons,0022201020,2023-03-13T00:00:00,DET vs. IND,W,23.533333333333335,6,11,0.545,0,0,0.0,0,0,0.0,5,6,11,3,2,1,2,2,1,1,12,21,36.7,1,0,32.0,1,1,1,1,38,12,4,43,1,3,1,44,48,44,8,21,18,5,11,10,7,59,4,39,17,1,8,1,1,8,1,23:32,1,2022-23
