SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,TEAM_COUNT,SEASON
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100533,2021-12-31T00:00:00,CLE vs. ATL,L,35.846666666666664,8,12,0.667,0,0,0.0,0,0,0.0,1,7,8,5,1,0,3,0,2,1,16,1,41.1,0,0,35.0,1,41,41,41,26,11,28,10,20,50,20,61,63,61,39,21,32,4,39,37,7,1,23,55,29,31,16,22,1,20,1,35:51,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100547,2022-01-02T00:00:00,CLE vs. IND,W,34.71666666666667,11,16,0.688,0,2,0.0,2,4,0.5,1,8,9,4,3,0,0,0,3,2,24,-8,37.8,0,0,37.0,1,1,1,1,37,3,6,9,20,12,20,29,24,39,39,12,23,10,13,37,57,1,44,39,5,53,26,22,1,14,1,34:43,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100562,2022-01-04T00:00:00,CLE vs. MEM,L,38.28333333333333,6,12,0.5,0,1,0.0,5,6,0.833,0,8,8,1,1,0,2,1,2,5,17,-7,33.1,0,0,30.0,1,41,41,41,14,31,28,31,20,29,20,5,11,19,60,12,32,50,39,37,17,33,23,9,22,49,35,22,1,38,1,38:17,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100590,2022-01-07T00:00:00,CLE @ POR,W,33.983333333333334,7,14,0.5,0,0,0.0,4,8,0.5,3,5,8,3,1,1,2,1,0,5,18,-1,40.1,0,0,35.0,1,1,1,1,40,20,17,31,20,50,20,14,3,39,12,41,32,19,39,16,17,33,1,9,16,38,20,22,1,20,1,33:59,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100604,2022-01-09T00:00:00,CLE @ GSW,L,35.53333333333333,5,12,0.417,0,1,0.0,1,3,0.333,2,4,6,2,5,2,1,0,3,7,11,-2,25.2,0,0,25.0,1,41,41,41,30,42,28,53,20,29,20,44,33,54,26,50,50,31,1,3,37,1,44,1,52,39,54,22,1,51,1,35:32,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100611,2022-01-10T00:00:00,CLE @ SAC,W,42.3,8,14,0.571,0,1,0.0,1,1,1.0,2,5,7,5,3,1,2,0,2,5,17,7,38.9,0,0,35.0,1,1,1,1,1,11,17,23,20,29,20,44,59,1,26,41,41,4,13,16,17,1,23,9,22,17,24,22,1,20,1,42:18,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100624,2022-01-12T00:00:00,CLE @ UTA,W,35.56666666666667,7,9,0.778,0,0,0.0,1,3,0.333,3,7,10,7,4,0,1,1,1,2,15,11,36.5,1,0,34.0,1,1,1,1,29,20,55,3,20,50,20,44,33,54,12,21,17,1,4,37,37,33,6,39,33,12,30,1,1,28,1,35:34,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100638,2022-01-14T00:00:00,CLE @ SAS,W,39.05,7,15,0.467,0,0,0.0,1,3,0.333,3,3,6,3,3,1,1,0,2,2,15,14,29.7,0,0,28.0,1,1,1,1,6,20,9,46,20,50,20,44,33,54,12,59,50,19,13,16,37,1,23,39,33,10,45,22,1,42,1,39:03,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100646,2022-01-15T00:00:00,CLE @ OKC,W,33.03333333333333,8,14,0.571,0,1,0.0,4,5,0.8,1,4,5,1,2,0,2,2,1,4,20,1,31.5,0,0,30.0,1,1,1,1,46,11,17,23,20,29,20,14,19,23,39,50,56,50,24,37,17,60,6,16,11,31,41,22,1,38,1,33:02,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100657,2022-01-17T00:00:00,CLE vs. BKN,W,37.20666666666666,5,11,0.455,0,1,0.0,2,2,1.0,1,5,6,1,2,0,1,1,1,2,12,0,21.7,0,0,21.0,1,1,1,1,19,42,43,49,20,29,20,29,43,1,39,41,50,50,24,37,37,33,6,39,46,35,64,22,1,60,1,37:12,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100673,2022-01-19T00:00:00,CLE @ CHI,L,30.93166666666667,8,12,0.667,1,1,1.0,1,4,0.25,0,5,5,2,1,1,2,2,2,3,18,5,35.0,0,0,32.0,1,41,41,41,56,11,28,10,5,29,1,44,24,59,60,41,56,31,39,16,17,60,23,25,16,22,33,22,1,33,1,30:56,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100695,2022-01-22T00:00:00,CLE vs. OKC,W,38.78333333333333,6,12,0.5,1,1,1.0,2,6,0.333,5,12,17,2,4,0,1,0,2,5,15,10,37.4,1,0,37.0,1,1,1,1,7,31,28,31,5,29,1,29,11,54,3,2,1,31,4,37,37,1,23,9,33,15,29,1,1,14,1,38:47,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100709,2022-01-24T00:00:00,CLE vs. NYK,W,38.45,6,12,0.5,0,1,0.0,3,7,0.429,5,7,12,5,4,0,0,0,0,4,15,-10,32.9,1,0,32.0,1,1,1,1,11,31,28,31,20,29,20,20,6,52,3,21,4,4,4,37,57,1,1,16,33,60,37,1,1,33,1,38:27,1,2021-22
2021-22,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,0022100722,2022-01-26T00:00:00,CLE vs. MIL,W,33.9,5,12,0.417,1,3,0.333,5,7,0.714,3,4,7,1,0,0,2,1,3,6,16,11,31.9,0,0,29.0,1,1,1,1,42,42,28,53,5,5,14,5,6,31,12,50,41,50,58,37,17,33,44,6,29,12,40,22,1,41,1,33:54,1,2021-22
