SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,TEAM_COUNT,SEASON
2024-25,1642270,Donovan Clingan,Donovan,1610612757,POR,Portland Trail Blazers,0022400521,2025-01-09T00:00:00,POR @ DAL,L,24.266666666666666,4,4,1.0,1,1,1.0,2,3,0.667,4,7,11,1,0,0,2,0,3,2,11,3,31.7,1,0,28.0,1,30,30,30,22,13,31,1,2,9,1,8,13,14,17,13,17,20,50,30,18,1,29,13,11,24,16,1,1,13,1,24:16,1,2024-25
2024-25,1642270,Donovan Clingan,Donovan,1610612757,POR,Portland Trail Blazers,0022400536,2025-01-11T00:00:00,POR vs. MIA,L,27.266666666666666,4,6,0.667,0,1,0.0,0,0,0.0,2,8,10,1,1,1,2,0,1,0,8,-2,29.5,0,0,25.0,1,30,30,30,13,13,19,14,14,9,14,31,36,31,37,8,19,20,16,6,18,1,6,43,20,37,21,9,1,24,1,27:16,1,2024-25
2024-25,1642270,Donovan Clingan,Donovan,1610612757,POR,Portland Trail Blazers,0022400560,2025-01-14T00:00:00,POR vs. BKN,L,22.466666666666665,1,1,1.0,0,0,0.0,2,2,1.0,5,9,14,2,4,2,1,0,4,4,4,6,28.8,0,0,26.0,1,30,30,30,23,45,63,1,14,37,14,8,19,1,12,6,5,11,1,1,32,1,44,5,35,16,23,9,1,19,1,22:28,1,2024-25
2024-25,1642270,Donovan Clingan,Donovan,1610612757,POR,Portland Trail Blazers,0022400630,2025-01-24T00:00:00,POR @ CHA,W,17.616666666666667,2,4,0.5,0,1,0.0,0,0,0.0,4,9,13,4,2,1,4,0,1,0,4,10,38.6,0,0,31.0,1,1,1,1,36,32,31,31,14,9,14,31,36,31,17,6,7,3,8,6,2,1,6,43,35,9,9,9,1,10,1,17:37,1,2024-25
2024-25,1642270,Donovan Clingan,Donovan,1610612757,POR,Portland Trail Blazers,0022400647,2025-01-26T00:00:00,POR vs. OKC,L,20.333333333333332,0,4,0.0,0,1,0.0,0,0,0.0,1,5,6,1,1,0,2,0,4,0,0,5,13.7,0,0,11.0,1,30,30,30,30,62,31,62,14,9,14,31,36,31,51,21,39,20,16,30,18,1,44,43,62,19,50,9,1,51,1,20:20,1,2024-25
2024-25,1642270,Donovan Clingan,Donovan,1610612757,POR,Portland Trail Blazers,0022400662,2025-01-28T00:00:00,POR vs. MIL,W,10.61,2,2,1.0,0,0,0.0,0,0,0.0,4,2,6,1,1,0,1,0,3,0,4,1,14.7,0,0,13.0,1,1,1,1,63,32,52,1,14,37,14,31,36,31,17,52,39,20,16,30,32,1,29,43,35,30,43,9,1,42,1,10:37,1,2024-25
2024-25,1642270,Donovan Clingan,Donovan,1610612757,POR,Portland Trail Blazers,0022400678,2025-01-30T00:00:00,POR vs. ORL,W,7.736666666666666,0,1,0.0,0,0,0.0,0,0,0.0,2,1,3,1,0,0,0,0,5,0,0,-4,5.1,0,0,4.0,1,1,1,1,66,62,63,62,14,37,14,31,36,31,37,63,56,20,50,30,55,1,57,43,62,43,66,9,1,67,1,7:44,1,2024-25
2024-25,1642270,Donovan Clingan,Donovan,1610612757,POR,Portland Trail Blazers,0022400694,2025-02-01T00:00:00,POR vs. PHX,W,11.096666666666668,1,2,0.5,0,0,0.0,0,0,0.0,2,2,4,0,1,0,1,0,2,0,2,0,8.8,0,0,8.0,1,1,1,1,61,45,52,31,14,37,14,31,36,31,37,52,52,42,16,30,32,1,17,43,56,32,62,9,1,60,1,11:06,1,2024-25
2024-25,1642270,Donovan Clingan,Donovan,1610612757,POR,Portland Trail Blazers,0022400709,2025-02-03T00:00:00,POR vs. PHX,W,9.566666666666666,2,4,0.5,0,0,0.0,0,2,0.0,1,4,5,0,0,0,0,0,1,1,4,-6,10.0,0,0,9.0,1,1,1,1,64,32,31,31,14,37,14,31,19,31,51,30,47,42,50,30,55,1,6,30,35,46,59,9,1,58,1,9:34,1,2024-25
2024-25,1642270,Donovan Clingan,Donovan,1610612757,POR,Portland Trail Blazers,0022400732,2025-02-06T00:00:00,POR vs. SAC,W,16.883333333333333,1,2,0.5,0,0,0.0,0,2,0.0,2,5,7,1,1,0,1,0,3,1,2,8,13.9,0,0,12.0,1,1,1,1,41,45,52,31,14,37,14,31,19,31,37,21,30,20,16,30,32,1,29,30,56,14,47,9,1,47,1,16:53,1,2024-25
