SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,TEAM_COUNT,SEASON
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100633,2022-01-14T00:00:00,TOR @ DET,L,33.06666666666667,4,13,0.308,0,4,0.0,0,0,0.0,3,4,7,2,1,1,0,0,3,1,8,-8,21.4,0,0,19.0,1,44,44,44,52,54,29,67,38,14,38,53,54,53,20,39,35,46,43,19,37,1,41,58,65,54,65,14,1,67,1,33:04,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100662,2022-01-17T00:00:00,TOR @ MIA,L,39.25,6,18,0.333,2,5,0.4,2,3,0.667,1,7,8,6,2,1,0,2,4,3,16,-5,35.6,0,0,34.0,1,44,44,44,15,33,6,64,8,8,20,29,31,37,54,10,24,7,21,19,37,68,53,24,34,45,35,14,1,27,1,39:15,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100675,2022-01-19T00:00:00,TOR @ DAL,L,28.35,4,9,0.444,1,3,0.333,2,2,1.0,2,3,5,0,0,1,1,0,5,3,11,-3,23.0,0,0,21.0,1,44,44,44,69,54,56,45,14,18,22,29,36,1,33,52,57,70,62,19,14,1,64,24,51,43,62,14,1,64,1,28:21,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100689,2022-01-21T00:00:00,TOR @ WAS,W,39.71666666666667,12,19,0.632,0,1,0.0,3,4,0.75,3,5,8,1,2,1,0,0,3,3,27,-5,39.1,0,0,38.0,1,1,1,1,13,3,4,12,38,51,38,15,18,22,20,25,24,58,21,19,37,1,41,24,4,45,19,14,1,12,1,39:43,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100702,2022-01-23T00:00:00,TOR vs. POR,L,33.8,3,14,0.214,3,11,0.273,0,0,0.0,2,4,6,6,2,1,2,1,1,0,9,-18,32.2,0,0,30.0,1,44,44,44,47,65,20,72,2,1,33,53,54,53,33,39,46,7,21,19,4,45,3,67,62,68,41,14,1,37,1,33:48,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100472,2022-01-26T00:00:00,TOR @ CHI,L,37.71666666666667,6,11,0.545,0,3,0.0,4,6,0.667,0,5,5,7,3,0,1,1,2,4,16,-10,32.5,0,0,30.0,1,44,44,44,27,33,46,25,38,18,38,12,10,37,69,25,57,3,8,50,14,45,23,19,34,59,38,14,1,37,1,37:43,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100748,2022-01-29T00:00:00,TOR @ MIA,W,56.333333333333336,7,13,0.538,3,6,0.5,5,6,0.833,3,6,9,3,3,1,0,0,4,7,22,9,37.3,0,0,39.0,1,1,1,1,1,20,29,27,2,5,5,9,10,20,20,18,13,40,8,19,37,1,53,1,8,17,28,14,1,10,1,56:20,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100767,2022-01-31T00:00:00,TOR @ ATL,W,35.81666666666667,3,7,0.429,0,2,0.0,1,1,1.0,2,4,6,1,2,1,3,0,2,3,7,9,25.7,0,0,22.0,1,1,1,1,36,65,69,54,38,31,38,44,51,1,33,39,46,58,21,19,3,1,23,24,68,17,54,14,1,63,1,35:49,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100784,2022-02-01T00:00:00,TOR vs. MIA,W,41.61666666666667,5,13,0.385,1,2,0.5,0,0,0.0,2,7,9,2,1,0,0,0,4,2,11,5,23.8,0,0,23.0,1,1,1,1,6,45,29,60,14,31,5,53,54,53,33,10,13,46,43,50,37,1,53,38,51,27,61,14,1,58,1,41:37,1,2021-22
2021-22,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022100430,2022-02-03T00:00:00,TOR vs. CHI,W,36.96333333333333,9,16,0.563,2,4,0.5,1,2,0.5,3,5,8,2,1,0,1,1,2,3,21,-8,35.6,0,0,35.0,1,1,1,1,30,7,14,20,8,14,5,44,36,43,20,25,24,46,43,50,14,45,23,24,9,54,35,14,1,21,1,36:58,1,2021-22
